"","Pays","Sexe","Age","Taille"
"2707","Belarus","Girls",16.6,165.3
"2708","Belarus","Girls",12.7,160.2
"2709","Belarus","Girls",9,136.9
"2710","Belarus","Girls",5.1,114.1
"2711","Belarus","Girls",11,146.8
"2712","Belarus","Girls",14.4,156.5
"2713","Belarus","Girls",14.4,164.1
"2714","Belarus","Girls",18,166.5
"2715","Belarus","Girls",8.6,134.5
"2716","Belarus","Girls",8,127
"2717","Belarus","Girls",9.8,136.2
"2718","Belarus","Girls",5.5,120.2
"2719","Belarus","Girls",6.5,119.2
"2720","Belarus","Girls",5.9,117.7
"2721","Belarus","Girls",6.1,122.4
"2722","Belarus","Girls",15.8,162.8
"2723","Belarus","Girls",8.4,128.8
"2724","Belarus","Girls",7.7,133.6
"2725","Belarus","Girls",9.3,141.6
"2726","Belarus","Girls",16.3,163.9
"2727","Belarus","Girls",8.2,131.9
"2728","Belarus","Girls",7.9,127.1
"2729","Belarus","Girls",15.9,164.3
"2730","Belarus","Girls",9.5,134.8
"2731","Belarus","Girls",10.8,149.1
"2732","Belarus","Girls",15,162.9
"2733","Belarus","Girls",14.4,160.6
"2734","Belarus","Girls",8,132.8
"2735","Belarus","Girls",6.5,121.2
"2736","Belarus","Girls",7.3,124.9
"2737","Belarus","Girls",5.7,120.7
"2738","Belarus","Girls",12.8,151.5
"2739","Belarus","Girls",11.3,152.6
"2740","Belarus","Girls",5.5,123.3
"2741","Belarus","Girls",9.1,135.1
"2742","Belarus","Girls",5,115.5
"2743","Belarus","Girls",16.6,163.2
"2744","Belarus","Girls",5.4,117.5
"2745","Belarus","Girls",6.6,120.8
"2746","Belarus","Girls",9.3,135.8
"2747","Belarus","Girls",18.4,163.5
"2748","Belarus","Girls",17,162.2
"2749","Belarus","Girls",11,145.1
"2750","Belarus","Girls",9.4,135.8
"2751","Belarus","Girls",14.6,158
"2752","Belarus","Girls",12.9,160.8
"2753","Belarus","Girls",7.2,129.2
"2754","Belarus","Girls",17.2,165.3
"2755","Belarus","Girls",10.7,145.2
"2756","Belarus","Girls",5.5,115.5
"2757","Belarus","Girls",12.8,157.1
"2758","Belarus","Girls",8,129.5
"2759","Belarus","Girls",5.9,118.3
"2760","Belarus","Girls",17.7,168.9
"2761","Belarus","Girls",12.9,154.7
"2762","Belarus","Girls",9.6,143.9
"2763","Belarus","Girls",18.4,167.8
"2764","Belarus","Girls",5.9,120.7
"2765","Belarus","Girls",12,156.5
"2766","Belarus","Girls",12,154.4
"2767","Belarus","Girls",9.8,138.8
"2768","Belarus","Girls",9.2,137.2
"2769","Belarus","Girls",15.1,164.4
"2770","Belarus","Girls",14.8,165.1
"2771","Belarus","Girls",11.8,154.5
"2772","Belarus","Girls",13.8,160.3
"2773","Belarus","Girls",8.7,135.4
"2774","Belarus","Girls",15.9,165.9
"2775","Belarus","Girls",12.6,154.5
"2776","Belarus","Girls",9.8,140.4
"2777","Belarus","Girls",13.4,164.6
"2778","Belarus","Girls",8.3,128.3
"2779","Belarus","Girls",5.3,114.5
"2780","Belarus","Girls",6.5,122.2
"2781","Belarus","Girls",11.8,153.7
"2782","Belarus","Girls",15.8,165.7
"2783","Belarus","Girls",18.6,167.4
"2784","Belarus","Girls",10.8,146.5
"2785","Belarus","Girls",18.5,165.2
"2786","Belarus","Girls",13.4,162.1
"2787","Belarus","Girls",9,132.5
"2788","Belarus","Girls",6.9,128.1
"2789","Belarus","Girls",10.2,139.6
"2790","Belarus","Girls",6.2,121.4
"2791","Belarus","Girls",17.9,161.9
"2792","Belarus","Girls",11.2,151.7
"2793","Belarus","Girls",18.3,168.3
"2794","Belarus","Girls",10.4,146.3
"2795","Belarus","Girls",17.3,165.3
"2796","Belarus","Girls",7.3,133.8
"2797","Belarus","Girls",15.9,164.6
"2798","Belarus","Girls",6.1,121
"2799","Belarus","Girls",17.7,163.7
"2800","Belarus","Girls",6.1,121.3
"2801","Belarus","Girls",7.5,123.5
"2802","Belarus","Girls",7.2,126.5
"2803","Belarus","Girls",6.6,124.7
"2804","Belarus","Girls",6.4,124.9
"2805","Belarus","Girls",6.8,124.9
"2806","Belarus","Girls",7.8,128.5
"2807","Belarus","Girls",10.7,146.6
"2808","Belarus","Girls",13.4,161.2
"2809","Belarus","Girls",12.2,161.1
"2810","Belarus","Girls",13.8,164
"2811","Belarus","Girls",15.9,167.3
"2812","Belarus","Girls",5.7,119
"2813","Belarus","Girls",12.4,157.4
"2814","Belarus","Girls",7.5,126.2
"2815","Belarus","Girls",11,147
"2816","Belarus","Girls",16.3,166.2
"2817","Belarus","Girls",11.3,155.5
"2818","Belarus","Girls",9.4,138
"2819","Belarus","Girls",15.2,162.7
"2820","Belarus","Girls",6.9,126.3
"2821","Belarus","Girls",15.7,163.3
"2822","Belarus","Girls",13.6,159.5
"2823","Belarus","Girls",9.3,136.8
"2824","Belarus","Girls",16.8,166.5
"2825","Belarus","Girls",17.4,163.2
"2826","Belarus","Girls",14.7,159.9
"2827","Belarus","Girls",14.1,160.5
"2828","Belarus","Girls",17.2,169.7
"2829","Belarus","Girls",5.9,123.2
"2830","Belarus","Girls",18,166.2
"2831","Belarus","Girls",16.1,160.8
"2832","Belarus","Girls",5.1,114.2
"2833","Belarus","Girls",11.5,148.2
"2834","Belarus","Girls",18,164.5
"2835","Belarus","Girls",8.9,139.1
"2836","Belarus","Girls",7.7,126.8
"2837","Belarus","Girls",17.5,164.4
"2838","Belarus","Girls",10.4,143.3
"2839","Belarus","Girls",12.3,146.6
"2840","Belarus","Girls",14,159.8
"2841","Belarus","Girls",18.8,162.4
"2842","Belarus","Girls",14.8,161.1
"2843","Belarus","Girls",16.2,165.5
"2844","Belarus","Girls",8.8,134.6
"2845","Belarus","Girls",6.6,122.7
"2846","Belarus","Girls",16.9,166.5
"2847","Belarus","Girls",18,159
"2848","Belarus","Girls",10.1,141.8
"2849","Belarus","Girls",10.4,140.3
"2850","Belarus","Girls",10.6,146.2
"2851","Belarus","Girls",11.9,150.3
"2852","Belarus","Girls",7.8,130.7
"2853","Belarus","Girls",13.5,164.5
"2854","Belarus","Girls",15.2,163.5
"2855","Belarus","Girls",15.4,164.7
"2856","Belarus","Girls",12,157.9
"2857","Belarus","Girls",18.5,169.4
"2858","Belarus","Girls",7.1,130.1
"2859","Belarus","Girls",18,160.9
"2860","Belarus","Girls",7.3,126.3
"2861","Belarus","Girls",14.6,161.6
"2862","Belarus","Girls",8.3,134.8
"2863","Belarus","Girls",6.1,121.6
"2864","Belarus","Girls",7.8,131
"2865","Belarus","Girls",15,162.5
"2866","Belarus","Girls",11.9,150.6
"2867","Belarus","Girls",11.8,152.2
"2868","Belarus","Girls",13.8,159.4
"2869","Belarus","Girls",6.9,124.3
"2870","Belarus","Girls",11.4,150.4
"2871","Belarus","Girls",14.4,159.9
"2872","Belarus","Girls",8.7,132.7
"2873","Belarus","Girls",13.5,154.9
"2874","Belarus","Girls",5.6,118
"2875","Belarus","Girls",5.4,121.5
"2876","Belarus","Girls",14.4,164.2
"2877","Belarus","Girls",12.2,157.7
"2878","Belarus","Girls",7.6,125.8
"2879","Belarus","Girls",12.1,154.5
"2880","Belarus","Girls",16.1,163.4
"2881","Belarus","Girls",9.9,140
"2882","Belarus","Girls",5.8,120.8
"2883","Belarus","Girls",15.2,158.6
"2884","Belarus","Girls",7.8,130.9
"2885","Belarus","Girls",8.2,133.5
"2886","Belarus","Girls",13.1,155.7
"2887","Belarus","Girls",15.4,165
"2888","Belarus","Girls",15.9,162.1
"2889","Belarus","Girls",6.3,120
"2890","Belarus","Girls",5.3,119.1
"2891","Belarus","Girls",5.4,115.2
"2892","Belarus","Girls",6.6,121.1
"2893","Belarus","Girls",13.7,157.6
"2894","Belarus","Girls",5.3,117.4
"2895","Belarus","Girls",7.2,125.6
"2896","Belarus","Girls",14.4,163.4
"2897","Belarus","Girls",13.9,157.2
"2898","Belarus","Girls",8.3,136.6
"2899","Belarus","Girls",7.5,124
"2900","Belarus","Girls",10.8,147
"2901","Belarus","Girls",11.4,150
"2902","Belarus","Girls",13.5,161.8
"2903","Belarus","Girls",8.3,135.3
"2904","Belarus","Girls",17.9,165.1
"2905","Belarus","Girls",17.3,163.8
"2906","Belarus","Girls",9.2,134.2
"2907","Belarus","Girls",16.2,170.5
"2908","Belarus","Girls",7.3,124.6
"2909","Belarus","Girls",18.1,165.4
"2910","Belarus","Girls",9.2,136.6
"2911","Belarus","Girls",10.1,140.9
"2912","Belarus","Girls",17.3,170
"2913","Belarus","Girls",7.8,129.3
"2914","Belarus","Girls",6.4,123.5
"2915","Belarus","Girls",14.7,164.7
"2916","Belarus","Girls",7.6,128.1
"2917","Belarus","Girls",15.8,159.9
"2918","Belarus","Girls",16,155.2
"2919","Belarus","Girls",6,120.2
"2920","Belarus","Girls",18.3,166.2
"2921","Belarus","Girls",5.3,114.7
"2922","Belarus","Girls",10.5,146.5
"2923","Belarus","Girls",12.7,159.7
"2924","Belarus","Girls",6,120.3
"2925","Belarus","Girls",11.6,150
"2926","Belarus","Girls",13.7,162
"2927","Belarus","Girls",18,169
"2928","Belarus","Girls",8.7,136.4
"2929","Belarus","Girls",11.6,153.1
"2930","Belarus","Girls",11.7,154.8
"2931","Belarus","Girls",12.6,160.3
"2932","Belarus","Girls",18.3,161.2
"2933","Belarus","Girls",8.1,128.9
"2934","Belarus","Girls",14.4,164.7
"2935","Belarus","Girls",8.3,132.6
"2936","Belarus","Girls",14.2,160.1
"2937","Belarus","Girls",6.7,126.2
"2938","Belarus","Girls",17.9,165.8
"2939","Belarus","Girls",7.1,123.6
"2940","Belarus","Girls",16.8,157.4
"2941","Belarus","Girls",15.3,164.3
"2942","Belarus","Girls",18.2,167.3
"2943","Belarus","Girls",15.5,168.3
"2944","Belarus","Girls",11.2,150.4
"2945","Belarus","Girls",9.8,141
"2946","Belarus","Girls",5.3,120.6
"2947","Belarus","Girls",15.2,166
"2948","Belarus","Girls",11.1,149.2
"2949","Belarus","Girls",7.1,125.8
"2950","Belarus","Girls",15.5,166.7
"2951","Belarus","Girls",5.8,117.3
"2952","Belarus","Girls",14.5,163.9
"2953","Belarus","Girls",16.4,163.2
"2954","Belarus","Girls",11.6,153.7
"2955","Belarus","Girls",8.6,132.2
"2956","Belarus","Girls",18.2,167.4
"2957","Belarus","Girls",16.2,168.4
"2958","Belarus","Girls",14.3,160.6
"2959","Belarus","Girls",6.5,119.6
"2960","Belarus","Girls",12.6,154.3
"2961","Belarus","Girls",8.1,129
"2962","Belarus","Girls",12,153.8
"2963","Belarus","Girls",7.8,128
"2964","Belarus","Girls",7.3,123.4
"2965","Belarus","Girls",5.1,118
"2966","Belarus","Girls",8.2,128.9
"2967","Belarus","Girls",10.7,143.9
"2968","Belarus","Girls",5.2,115.1
"2969","Belarus","Girls",5.2,117
"2970","Belarus","Girls",18.2,167
"2971","Belarus","Girls",17,158.7
"2972","Belarus","Girls",15.3,161.8
"2973","Belarus","Girls",9.1,136.4
"2974","Belarus","Girls",13.2,166.3
"2975","Belarus","Girls",11.1,150.2
"2976","Belarus","Girls",10.8,148.1
"2977","Belarus","Girls",8.1,129
"2978","Belarus","Girls",9.4,131.1
"2979","Belarus","Girls",14.6,163.2
"2980","Belarus","Girls",15.8,168
"2981","Belarus","Girls",5.4,118
"2982","Belarus","Girls",16.5,164.1
"2983","Belarus","Girls",14.4,156.1
"2984","Belarus","Girls",18.1,167.7
"2985","Belarus","Girls",9.4,138.9
"2986","Belarus","Girls",11.3,151
"2987","Belarus","Girls",16.1,162
"2988","Belarus","Girls",10.1,140.1
"2989","Belarus","Girls",8.1,133.1
"2990","Belarus","Girls",10.4,147
"2991","Belarus","Girls",8,133.3
"2992","Belarus","Girls",18.8,160.3
"2993","Belarus","Girls",18.9,167.1
"2994","Belarus","Girls",5.1,114.3
"2995","Belarus","Girls",17.4,156.9
"2996","Belarus","Girls",12.9,156
"2997","Belarus","Girls",7.6,132.6
"2998","Belarus","Girls",12.1,160.1
"2999","Belarus","Girls",14.8,161.5
"3000","Belarus","Girls",5.9,120.1
"3001","Belarus","Girls",14,161.8
"3002","Belarus","Girls",10.3,143.8
"3003","Belarus","Girls",18.8,170.9
"3004","Belarus","Girls",8,132.6
"3005","Belarus","Girls",13.6,156.1
"3006","Belarus","Girls",5.3,117.3
"3007","Belarus","Girls",17.7,164.5
"3008","Belarus","Girls",7.9,126.2
"3009","Belarus","Girls",7.8,129.4
"3010","Belarus","Girls",12.7,157
"3011","Belarus","Girls",15.4,165.8
"3012","Belarus","Girls",14.1,161.2
"3013","Belarus","Girls",8,134.3
"3014","Belarus","Girls",5.6,116.2
"3015","Belarus","Girls",8.2,131.2
"3016","Belarus","Girls",17,164.5
"3017","Belarus","Girls",9.1,138.8
"3018","Belarus","Girls",5.1,119.5
"3019","Belarus","Girls",6,124.1
"3020","Belarus","Girls",10.5,144.8
"3021","Belarus","Girls",17.5,161.9
"3022","Belarus","Girls",7.2,127.8
"3023","Belarus","Girls",16.2,164.8
"3024","Belarus","Girls",18.4,159.5
"3025","Belarus","Girls",17.5,168
"3026","Belarus","Girls",6.4,116.6
"3027","Belarus","Girls",13,160.4
"3028","Belarus","Girls",13.8,160
"3029","Belarus","Girls",11.7,155.5
"3030","Belarus","Girls",5.2,118.6
"3031","Belarus","Girls",15.9,154.3
"3032","Belarus","Girls",17.5,161.7
"3033","Belarus","Girls",5.4,118.2
"3034","Belarus","Girls",7.3,126.8
"3035","Belarus","Girls",14.9,157.8
"3036","Belarus","Girls",16.4,164
"3037","Belarus","Girls",10.6,146.8
"3038","Belarus","Girls",6,121.1
"3039","Belarus","Girls",16.9,162
"3040","Belarus","Girls",10.3,140.6
"3041","Belarus","Girls",7.5,127.3
"3042","Belarus","Girls",8.1,133.5
"3043","Belarus","Girls",18.4,160.5
"3044","Belarus","Girls",17.5,168
"3045","Belarus","Girls",12.7,157.6
"3046","Belarus","Girls",18,172.7
"3047","Belarus","Girls",18.5,168.4
"3048","Belarus","Girls",5.7,117.5
"3049","Belarus","Girls",10.4,141.1
"3050","Belarus","Girls",6.3,120.5
"3051","Belarus","Girls",13.7,159.5
"3052","Belarus","Girls",14.4,158.5
"3053","Belarus","Girls",14.3,157.5
"3054","Belarus","Girls",14.1,162.7
"3055","Belarus","Girls",10.6,144.5
"3056","Belarus","Girls",12.9,157.2
"3057","Belarus","Girls",7,126.6
"3058","Belarus","Girls",18.1,163.3
"3059","Belarus","Girls",12.6,158.6
"3060","Belarus","Girls",7.5,127.4
"3061","Belarus","Girls",16.1,164.7
"3062","Belarus","Girls",5.6,122
"3063","Belarus","Girls",7.5,128
"3064","Belarus","Girls",8.4,131.1
"3065","Belarus","Girls",6.5,122.8
"3066","Belarus","Girls",15,163.1
"3067","Belarus","Girls",11.3,144
"3068","Belarus","Girls",11.7,147.7
"3069","Belarus","Girls",8.2,130.2
"3070","Belarus","Girls",11.4,154.9
"3071","Belarus","Girls",10,140.7
"3072","Belarus","Girls",6.6,123.8
"3073","Belarus","Girls",8.9,137.3
"3074","Belarus","Girls",10.7,147.5
"3075","Belarus","Girls",15.8,162.1
"3076","Belarus","Girls",9.8,133
"3077","Belarus","Girls",17,162.1
"3078","Belarus","Girls",12.5,155.3
"3079","Belarus","Girls",8.5,129.4
"3080","Belarus","Girls",10.5,141.3
"3081","Belarus","Girls",18.6,165
"3082","Belarus","Girls",16.2,162.4
"3083","Belarus","Girls",7,129.4
"3084","Belarus","Girls",18.6,168.7
"3085","Belarus","Girls",7.8,128.9
"3086","Belarus","Girls",10.2,140.1
"3087","Belarus","Girls",18.3,168
"3088","Belarus","Girls",10.9,145.6
"3089","Belarus","Girls",13.7,155.8
"3090","Belarus","Girls",7.3,128.9
"3091","Belarus","Girls",18,175.6
"3092","Belarus","Girls",17.2,162.3
"3093","Belarus","Girls",6.7,126.8
"3094","Belarus","Girls",12.1,154.3
"3095","Belarus","Girls",17.4,160.9
"3096","Belarus","Girls",16.5,165.1
"3097","Belarus","Girls",6.7,123.4
"3098","Belarus","Girls",6.4,119.1
"3099","Belarus","Girls",8.4,129.7
"3100","Belarus","Girls",7.2,125.4
"3101","Belarus","Girls",5.4,118.1
"3102","Belarus","Girls",12,155.5
"3103","Belarus","Girls",13.3,157.2
"3104","Belarus","Girls",9.3,136.5
"3105","Belarus","Girls",11.5,153.1
"3106","Belarus","Girls",14.5,165.7
"3107","Belarus","Girls",12.6,158.4
"3108","Belarus","Girls",13,150.3
"3109","Belarus","Girls",5.5,118
"3110","Belarus","Girls",14.5,161.7
"3111","Belarus","Girls",16.5,166.1
"3112","Belarus","Girls",13.4,160.8
"3113","Belarus","Girls",9.9,142.8
"3114","Belarus","Girls",8.6,139.8
"3115","Belarus","Girls",16.3,164.7
"3116","Belarus","Girls",8.1,129.8
"3117","Belarus","Girls",15.1,161.6
"3118","Belarus","Girls",12.4,161.6
"3119","Belarus","Girls",9.8,136.2
"3120","Belarus","Girls",18.4,163.6
"3121","Belarus","Girls",15.6,163
"3122","Belarus","Girls",18.5,159.8
"3123","Belarus","Girls",18.3,162.2
"3124","Belarus","Girls",12.6,149.8
"3125","Belarus","Girls",11.2,152
"3126","Belarus","Girls",5.8,120.5
"3127","Belarus","Girls",16.3,165
"3128","Belarus","Girls",18.3,167.6
"3129","Belarus","Girls",5.7,119.9
"3130","Belarus","Girls",13.2,157.6
"3131","Belarus","Girls",15.8,159.2
"3132","Belarus","Girls",16.9,164.5
"3133","Belarus","Girls",17.4,158.6
"3134","Belarus","Girls",11.2,151.8
"3135","Belarus","Girls",13.7,156.1
"3136","Belarus","Girls",5.7,117.8
"3137","Belarus","Girls",9.2,134.9
"3138","Belarus","Girls",13.7,160.3
"3139","Belarus","Girls",10.8,144.7
"3140","Belarus","Girls",18.5,165.6
"3141","Belarus","Girls",11.3,148.9
"3142","Belarus","Girls",8,129.8
"3143","Belarus","Girls",18.6,165.3
"3144","Belarus","Girls",17.2,163.6
"3145","Belarus","Girls",14.6,160.8
"3146","Belarus","Girls",12.1,153.7
"3147","Belarus","Girls",13,154.4
"3148","Belarus","Girls",11.7,149.4
"3149","Belarus","Girls",13.2,154.2
"3150","Belarus","Girls",6.1,123.2
"3151","Belarus","Girls",14.5,155.4
"3152","Belarus","Girls",13.7,153.3
"3153","Belarus","Girls",8.5,131.2
"3154","Belarus","Girls",12.1,153.5
"3155","Belarus","Girls",5.6,122
"3156","Belarus","Girls",17.9,166.1
"3157","Belarus","Girls",15.2,152.9
"3158","Belarus","Girls",13.3,161.3
"3159","Belarus","Girls",13.7,156
"3160","Belarus","Girls",14.8,162.8
"3161","Belarus","Girls",12.6,157.9
"3162","Belarus","Girls",7.8,125.4
"3163","Belarus","Girls",17.1,163.3
"3164","Belarus","Girls",6.2,118.6
"3165","Belarus","Girls",8.6,135.6
"3166","Belarus","Girls",14.2,163.7
"3167","Belarus","Girls",12.5,153.7
"3168","Belarus","Girls",17.1,161.7
"3169","Belarus","Girls",8.4,131
"3170","Belarus","Girls",7,127.4
"3171","Belarus","Girls",12.1,154.7
"3172","Belarus","Girls",16.2,162.9
"3173","Belarus","Girls",11.5,155.1
"3174","Belarus","Girls",6.6,124.8
"3175","Belarus","Girls",10.5,143.3
"3176","Belarus","Girls",17.2,162.4
"3177","Belarus","Girls",6.9,124.4
"3178","Belarus","Girls",7.6,123.1
"3179","Belarus","Girls",18,158
"3180","Belarus","Girls",10.1,138.5
"3181","Belarus","Girls",9.4,145.5
"3182","Belarus","Girls",8,129.3
"3183","Belarus","Girls",5.1,118.2
"3184","Belarus","Girls",10.2,143.2
"3185","Belarus","Girls",8.6,136.6
"3186","Belarus","Girls",14.6,161.9
"3187","Belarus","Girls",17.4,168.4
"3188","Belarus","Girls",13.2,156.2
"3189","Belarus","Girls",6.1,119.8
"3190","Belarus","Girls",16.4,173.2
"3191","Belarus","Girls",18.4,163
"3192","Belarus","Girls",9.4,140.6
"3193","Belarus","Girls",9.8,143.9
"3194","Belarus","Girls",9,140.2
"3195","Belarus","Girls",12.7,157.6
"3196","Belarus","Girls",18.3,166.8
"3197","Belarus","Girls",16.8,171.1
"3198","Belarus","Girls",5.9,122.6
"3199","Belarus","Girls",8.1,128.8
"3200","Belarus","Girls",17.7,165.8
"3201","Belarus","Girls",15.1,160.6
"3202","Belarus","Girls",17.7,165.6
"3203","Belarus","Girls",14.5,166.5
"3204","Belarus","Girls",16.6,167.7
"3205","Belarus","Girls",13,156.4
"3206","Belarus","Girls",10.5,147.2
"3207","Belarus","Girls",16.4,163
"3208","Belarus","Girls",12.2,156.8
"3209","Belarus","Girls",7.7,133.4
"3210","Belarus","Girls",18,163.6
"3211","Belarus","Girls",9.9,141.4
"3212","Belarus","Girls",8.3,135.1
"3213","Belarus","Girls",17.8,172.2
"3214","Belarus","Girls",13.2,155.9
"3215","Belarus","Girls",12.7,164.4
"3216","Belarus","Girls",16,165.6
"3217","Belarus","Girls",14.1,156.8
"3218","Belarus","Girls",15.6,166.7
"3219","Belarus","Girls",11.9,157.6
"3220","Belarus","Girls",9.7,141.2
"3221","Belarus","Girls",7.5,127.9
"3222","Belarus","Girls",13.3,162.7
"3223","Belarus","Girls",18,161.9
"3224","Belarus","Girls",13,158.2
"3225","Belarus","Girls",8.7,135.1
"3226","Belarus","Girls",16.9,160.2
"3227","Belarus","Girls",6.8,122
"3228","Belarus","Girls",8,129.4
"3229","Belarus","Girls",17.6,164.4
"3230","Belarus","Girls",7.9,133
"3231","Belarus","Girls",16.4,162.9
"3232","Belarus","Girls",15,163.1
"3233","Belarus","Girls",15.4,162.4
"3234","Belarus","Girls",16.5,158.1
"3235","Belarus","Girls",18.2,168.8
"3236","Belarus","Girls",12.6,158.3
"3237","Belarus","Girls",7.8,128.5
"3238","Belarus","Girls",8.7,132.5
"3239","Belarus","Girls",13.6,158.7
"3240","Belarus","Girls",13.4,155.2
"3241","Belarus","Girls",9.4,140.3
"3242","Belarus","Girls",5.3,119.8
"3243","Belarus","Girls",16.5,170.3
"3244","Belarus","Girls",6.7,124.8
"3245","Belarus","Girls",17.3,162.2
"3246","Belarus","Girls",8.1,136.2
"3247","Belarus","Girls",12.3,160
"3248","Belarus","Girls",8.7,132.6
"3249","Belarus","Girls",16.4,161.8
"3250","Belarus","Girls",17.7,161.8
"3251","Belarus","Girls",16.7,162.8
"3252","Belarus","Girls",7.2,127.5
"3253","Belarus","Girls",8.7,136.4
"3254","Belarus","Girls",14.1,158.5
"3255","Belarus","Girls",6.1,120.6
"3256","Belarus","Girls",12.5,156
"3257","Belarus","Girls",12.8,160.9
"3258","Belarus","Girls",8.5,129.9
"3259","Belarus","Girls",7,124.9
"3260","Belarus","Girls",9.3,140.4
"3261","Belarus","Girls",16.5,162
"3262","Belarus","Girls",12.4,159.4
"3263","Belarus","Girls",13,157.2
"3264","Belarus","Girls",11,149.5
"3265","Belarus","Girls",6.4,120.3
"3266","Belarus","Girls",5.6,116.6
"3267","Belarus","Girls",13.4,161.7
"3268","Belarus","Girls",7.2,119.9
"3269","Belarus","Girls",15.6,157.3
"3270","Belarus","Girls",15.6,159.7
"3271","Belarus","Girls",15.7,162.2
"3272","Belarus","Girls",13.1,157.1
"3273","Belarus","Girls",17.5,164.5
"3274","Belarus","Girls",18.3,168.5
"3275","Belarus","Girls",11.9,150.9
"3276","Belarus","Girls",7.4,130.3
"3277","Belarus","Girls",18.2,168.4
"3278","Belarus","Girls",16.3,162.9
"3279","Belarus","Girls",18.2,164.8
"3280","Belarus","Girls",16.6,164.6
"3281","Belarus","Girls",13.1,160.1
"3282","Belarus","Girls",6.7,125
"3283","Belarus","Girls",8.5,132.9
"3284","Belarus","Girls",5.9,124.5
"3285","Belarus","Girls",12.9,152.6
"3286","Belarus","Girls",6.8,126.2
"3287","Belarus","Girls",9.7,141.8
"3288","Belarus","Girls",7.8,129.9
"3289","Belarus","Girls",12,158.6
"3290","Belarus","Girls",14.8,155.9
"3291","Belarus","Girls",11.8,149.6
"3292","Belarus","Girls",7.4,126.8
"3293","Belarus","Girls",16.3,163.7
"3294","Belarus","Girls",9.2,135.8
"3295","Belarus","Girls",9.9,145.6
"3296","Belarus","Girls",13,156.9
"3297","Belarus","Girls",18.4,170.9
"3298","Belarus","Girls",7.4,128.7
"3299","Belarus","Girls",9.5,136.1
"3300","Belarus","Girls",6.1,119.9
"3301","Belarus","Girls",6.1,117.3
"3302","Belarus","Girls",16.3,164.5
"3303","Belarus","Girls",15.6,163.5
"3304","Belarus","Girls",14.1,159.6
"3305","Belarus","Girls",15.3,156.7
"3306","Belarus","Girls",13.9,156.7
"3307","Belarus","Girls",14.9,159.9
